preco_total,area_util,local,vagas,titulo,endereco,descricao
40000.0,12.0,Asa Norte,0,Vaga De Garagem no Edifício Saint Moritz Com Amplo Espaço para Manobra na Asa Norte - Brasília - Df Vaga De Garagem no Edifício Saint Moritz Com Amplo Espaço para Manobra na Asa Norte - Brasília - Df,"SHN QUADRA 01, Asa Norte, Brasília SHN QUADRA 01, Asa Norte, Brasília",SHN QUADRA 01 - VAGA DE GARAGEM SAINT MORITZ Excelente vaga de garagem com amplo espaço para manobra (vão largo e individual entre colunas). 12M² EXCELENTE OPORTUNIDADE!!!
315000.0,35.0,Asa Sul,0,Asa Sul - Srtv Sul - Centro Empresarial Brasilia - Sala Garagem Asa Sul - Srtv Sul - Centro Empresarial Brasilia - Sala Garagem,"SRTVS CONJUNTO D BLOCOS A, B E C LOTE 5, Asa Sul, Brasília SRTVS CONJUNTO D BLOCOS A, B E C LOTE 5, Asa Sul, Brasília","- Melhor localização comercial - Parque da Cidade - Pátio Brasil - Super Venâncio - Restaurates - Cartórios - Hospital de Base e Hospital Sarah; - Muito bem servido de transporte urbano - Fácil acesso a W3, Eixo Monumental e Esplanada dos Ministérios; - Região muito bem servida de restaurantes, bancos e do mais variado comércio; - No mais conceituado prédio do setor (Centro Empresarial Brasilia) Lobby com pé direito duplo e piso em granito, Controle de Portaria 24horas - Central de Distribuição de Correspondenciais e Encomendas - Monitoramento por câmeras - rondas internas; - O melhor bloco (A) - o melhor andar (8o.)- Andar Alto - Excelente Estado - - Sala muito bem dividida, com recepção, atendimento e banheiro;- Piso em cerâmica clara e armários; - Área Privativa da Sala (34,53) + Área privativa da Garagem (12,50) = 47,03 m2 - Garagem privativa e individualizada no subsolo;Os preços, valores e informações exibidos poderão sofrer alteraçâo sem aviso prévio. - FernandoVasconcelos Imóveis - Tel.: +55 61 3322.8484 / 61.9.8641.0000- SRTV Sul Qd. 701 conj. D bloco A sala 828- Centro Empresarial Brasilia - CEP - Ver dados- CRECI DF 8a Região - 9615 - 22/01/2019"
338300.0,55.0,Águas Claras,0,Alta Vende - Loja Térrea Vista para Rua - Águas Claras - Brasília - Df Alta Vende - Loja Térrea Vista para Rua - Águas Claras - Brasília - Df,"Rua das figueiras lote, Centro, Águas Claras Rua das figueiras lote, Centro, Águas Claras","Loja comercial, área privativa 54,30m² . Próximo ao Vista Shopping, comercio local, área nobre. Desocupada.Águas Claras, próximo ao Vista Shopping com um total de ???m² com pé direito alto. Localizada em região bem movimentada. Próxima a principal entrada/saída do bairro, a EPVP e comércio em geral. A área do imóvel anunciado é uma estimativa e deve ser confirmada pelo pretendente interessado junto à Certidão de Ônus do Imóvel.Excelente loja. Possui 1 banheiro.Fino acabamento, ponto nobre do bairro, ao lado de comércios, bancos, escolas e shopping.(Os preços e informações poderão sofrer mudanças sem aviso prévio. Por este motivo, solicitamos a confirmação com nossos consultores.)*A área do imóvel anunciado é uma estimativa e deverá ser confirmada junto à certidão de ônus do imóvel ou cessão de direitos, se não se tratar de bem a ser vendido como coisa certa e discriminada. Plantão de atendimento Ligue agora e agende sua visita! 0.Ver dados"
310000.0,28.0,Park Sul,0,Sala no Jade Office - Park Sul Sala no Jade Office - Park Sul,"SETOR SGCV , Park Sul, Brasília SETOR SGCV , Park Sul, Brasília","Excelente sala com 28,26m², nunca ocupada! - Condomínio em localização estratégica, próximo ao aeroporto, centro da cidade, metrô, shoppings e ao lado do Jade Hotel. agende ja sua visita 61 Ver dados Vista espetacular. 100% Nascente"
35000.0,16.0,Centro,0,Vaga De Garagem no Edifício The Park Vaga De Garagem no Edifício The Park,"R Rua 17 Norte , Centro, Brasília R Rua 17 Norte , Centro, Brasília",Oportunidade - Vaga de garagem no edifício The Park - Deixe seu caro em segurança - Essa é a chance para você que tem mais de um carro para acomodá-lo dentro do edifício. - Acréscimo módico no valor do condomínio. Agende sua visita: (61) Ver dados
411000.0,40.0,Asa Norte,0,Vision Alto Vista Livre Flet Top 61 - 99829 - 5148 Whatsapp Vision Alto Vista Livre Flet Top 61 - 99829 - 5148 Whatsapp,"SHN, Asa Norte, Brasília SHN, Asa Norte, Brasília","A seguir as áreas de lazer do Fusion/Vision: OBS NÃO FAÇO PASCERIA LIGAR SOMENTE INTERESSADO 1)Fusion e Vision , a combinação perfeita para Lazer,Trabalho e Investimento. 2)Temos um Business Center de uso Comun com Auditórios 3)Premier Club Le Quartier com: Paisagismo Exuberante Vista Espetacular Academia Piscina Aquecida Endoor Massagem Vestiários Repouso nas Saunas a Vapor com Duchas Na Cobertura temos : Piscina Sauna Restaurante Vestiários Massagem A seguir enviarei outro email com os apartamentos de melhor custo Beneficio Apart-hotel com cobertura duplex e salas comerciaisMetragem:360 unidades com 23,91 a 50,59m² e 12 coberturas com 59,86 a 92,92m²Vagas:Vagas vendidas separadamenteBairro:Setor Hoteleiro Norte - Quadra IDescrição:Idealizado para uma vida moderna e localizado na melhor quadra de Brasília, o Fusion Work & Live reúne o melhor de dois mundos em um único empreendimento.Lazer:Academia do premium club le quartier, sauna com repouso do Premium Club Le Quartier e piscina aquecida indoor.Infraestrutura e segurança:Central de arrumação e limpeza, central de manutenção e reparos, posto de coleta de lavanderia, organização de eventos, copa/coffee breaks, serviço de mensageiro, posto de coleta de correspondência, serviço concierge, personal trainer para usuários do Premium Club Le quartier, serviço de massagem e estética para usuários do premium club le quartier.Consciência ecológica:Previsão para mediadores individuais de água por apartamento, Iluminação com sensor de presença nas áreas técnicas e de serviços, como lixeiras, halls de serviços e depósitos, coleta seletiva de lixo, uso de cores claras na fachada para conforto térmico, torneiras, chuveiros e válvulas economizadoras de água nas áreas comuns, válvulas sanitárias com racionalização de consumo de água , com 2 volumes de descarga diferentes TELEFONES Ver dados TIM ZAP Ver dados 24 HORAS PODE LIGAR A COBRAR"
214155.0,32.0,Goiás,0,Buena Vista Office Design Buena Vista Office Design,"AV. T 04 00000 , Setor Bueno, Goiânia AV. T 04 00000 , Setor Bueno, Goiânia","BUENA VISTA OFFICE DESIGN - Empreendimento entregue! Em uma das avenidas mais valorizadas de Goiânia, o Buena Vista Office Design apresenta uma visão de localização privilegiada. Localizado estrategicamente na Avenida T-4 para inserir sua empresa no ponto mais nobre do Bueno. Próximo de uns dos mais charmosos shoppings da cidade e possibilitando o acesso a diversos pontos comerciais, o Buena Vista é garantia de um empreendimento altamente planejado. Com um conceito arquitetônico único que é referência mundial, o Buena Vista Office Design se tornou sinônimo de sucesso. O projeto foi pensado para trazer as melhores soluções business, desenvolvido para facilitar a vida do empresário e valorizar o espaço do investidor. Ter um empreendimento com um ambiente agradável, funcional e bem situado, é ter um Buena Vista Office Design. ARQUITETURA - O projeto do Buena Vista Office Design foi pensado para ser um marco na Avenida T-4. Linhas retas e materiais nobres irão se destacar na paisagem da cidade e valorizar ainda mais o empreendimento business mais charmoso do mercado. INTERIORES e PAISAGISMO Colaboração Fernanda Simão - Design e modernidade são os pontos principais do projeto das áreas comuns do empreendimento. Tudo desenvolvido para proporcionar um ambiente office diferenciado na Avenida T-4, coração do Bueno. Espaços ao ar livre, fontes, terraço e jardim vertical darão o toque essencial para uma boa pausa no trabalho. Valorizando cada detalhe do seu empreendimento... BUSINESS CENTER Completo Business Center com 5 salas de reuniões de diferentes tamanhos e um amplo auditório com capacidade para 50 pessoas. BUSINESS SERVICE Mensageria e Serviços - Recebimento e entrega de documentos, malotes e correspondências - Requerimento de motoboys. Limpeza Predial - Serviços de limpeza de vidros - Serviços de limpeza após reuniões, conferências, festas, etc. Serviços de Conservação - Manutenções preventivas e corretivas - Aparelhamentos de ar-condicionado - Instalações elétricas e serviços especializados de acordo com a necessidade - Troca de lâmpadas, reatores - Consertos e instalações de tomadas e serviços de acessórios sanitários - Desentupimento de vaso sanitário, pias e ralos - Reparo de vazamentos e pinturas - Aplicações de quadros e espelhos. BUSINESS RECEPTION - Agendamento de reuniões nas 5 salas de tamanhos diferentes - Agendamento do auditório: palestras, conferências, etc. INOVANDO A CADA DETALHE - Receita gerada para o empreendimento através de coffee place, salas de reuniões e auditório, proporcionando menor taxa de condomínio - Vagas para carros elétricos em todos andares de garagem, visando o respeito ao meio ambiente e a sustentabilidade - Bicicletário - Capacidade de instalação de chuveiros em cada sala para maior praticidade e comodidade no dia a dia - Espaço Fitness, totalmente equipado e mobiliado - Projeto flexível e pensado para se adequar à necessidade do cliente: desde salas únicas a grandes escritórios - Sete elevadores de alta velocidade, melhor índice de elevadores por sala de Goiânia. SEGURANÇA E TECNOLOGIA - Ar-condicionado e laje técnica em cada sala: economia de energia e facilidade na manutenção - Monitoramento de acesso de condomínios e visitantes no térreo e subsolo, com catracas acionadas por cartão - Monitoramento de acesso de veículos - Sistema de segurança com câmeras - Imóvel preparado para sistemas de comunicação de alta tecnologia - Paredes divisórias entre salas com isolamento térmico e acústico - Opção de forro removível nos halls de circulação dos pavimentos para facilitar a manutenção - Elevador de serviço exclusivo: atividades de limpeza manutenção para o funcionamento ideal sem interrupções e intervenções aos usuários e empresas. *Referente a unidade 1610 e sujeito a disponibilidade pela construtora. Ponto de referência: Buena Vista Office Design"
80000.0,36.0,Setor Comercial Sul,0,Salas Scs no Ed. Ceará 36 m² Salas Scs no Ed. Ceará 36 m²,"SCS ED. CEARÁ, Setor Comercial Sul, Brasília SCS ED. CEARÁ, Setor Comercial Sul, Brasília","02 EXCELENTES SALAS 4º ANDAR COM 36.280M2. ÓTIMO NEGOCIO . PERTO DE BANCOS, RESTAURANTES E COMÉRCIOS EM GERAL."
1649000.0,680.0,Samambaia,0,Area Ade Conjunto 04 Area Ade Conjunto 04,"ADE CONJUNTO, Samambaia Sul, Samambaia ADE CONJUNTO, Samambaia Sul, Samambaia",A CINZEL IMOBILIÁRIA COM 41 ANOS DE TRADIÇÃO NO MERCADO IMOBILIÁRIO DE BRASILIA VENDE:ÓTIMO GALPÃO FRENTE BR-070 QUITADO/ESCRITURADOEM LOTE - 800m2 GALPÃO DE 500m2 MAIS 200m2 DE MEZANINO QUITADO/ESCRITURADOTRATAR : GILVAN - Ver dados / Ver dados - 11/02/2019
3000000.0,483.0,Asa Norte,0,Loja na Scrn 712/713. Loja na Scrn 712/713.,"SCRN 712/713, Asa Norte, Brasília SCRN 712/713, Asa Norte, Brasília","LOJA TERREA COM 2 SUBSOLOS DIVIDIDA EM 5 SALAS,DEPÓSITO, COPA, 2 BANHEIROS,PISO GRANITINA,VAZADA. *** ***TEMOS LINHA DE CRÉDITO JUNTO AO BANCO SANTANDER *** SINAL DE SOMENTE 20% ** Os valores de taxas condominiais podem sofrer alterações e deverão ser confirmadas pelo candidato à locação junto à administração do condomínio."
400000.0,54.0,Setor de Grandes Áreas Norte,0,"Sala Comercial Centro Clínico 01 Garagem Asa Norte, Brasília - Df Sala Comercial Centro Clínico 01 Garagem Asa Norte, Brasília - Df","SGAN 608 Modulo F - Life Centro Integrado de Saúde, Setor de Grandes Áreas Norte, Brasília SGAN 608 Modulo F - Life Centro Integrado de Saúde, Setor de Grandes Áreas Norte, Brasília","Life - Centro Integrado de Saúde! Localização fantástica na Asa Norte, Brasília - DF! Ótima oportunidade! Sala ampla com 54 metros privativos com 1 garagem no 3°andar Vista Livre Com piso em porcelanato 01 banheiro e 02 pontos de ar-condicionado! Sala ampla, com ótimas opções para utilização! Melhor custo beneficio da Asa Norte, com grande possibilidade para valorização! Life Centro integrado de saúde fica muito próximo UNB e IESB! Terreno vazado com ótimo estacionamento público nas laterais e também nas proximidades! Fácil acesso as principais vias ! Prédio possui ainda uma ligação com o futuro hospital, proporcionando várias facilidades aos profissionais de saúde! agende sua visita: Ver dados Ver dados"
435270.0,40.0,Asa Sul,0,Sala Comercial Advance II Sala Comercial Advance II,"Sgas 915 , Asa Sul, Brasília Sgas 915 , Asa Sul, Brasília","Excelente sala ideal para consultório com 39,57 m², com 1 vaga na garagem. Em um complexo hospitalar com 4 subsolos, térreo e mais 3 pavimentos com amplo estacionamento pensado para o conforto dos pacientes e visitantes. O empreendimento segue tendência dos mais modernos centros clínicos do mundo, especialmente planejado para consultórios, clínicas, profissionais e empresas de saúde em geral."
999000.0,93.0,Asa Sul,2,Martinelli Vende - Alto Padrão - Sala Comercial - Sbs - Asa Sul Martinelli Vende - Alto Padrão - Sala Comercial - Sbs - Asa Sul,"SBS , Asa Sul, Brasília SBS , Asa Sul, Brasília","MARTINELLI IMÓVEIS - VENDE - 2 SALAS CONJUNTAS - ASA SUL - SBS -ED. PRIME BUSINESS CONVENIENCE EXCELENTE SALA COMERCIAL PARA ESCRITÓRIO, REPRESENTAÇÃO, CLÍNICA, CONSULTÓRIO E AFINS. 2 SALAS CONJUNTAS DE CANTO COM 93 m2 DE ÁREA PRIVATIVA (PISO EM PORCELANATO), 2 VAGAS DE GARAGEM, 3 BANHEIROS, COMPOSTA DE: - SALA DA DIRETORIA com ar condicionado, armários planejados, incluindo mesa fixa e banheiro privativo; - SALA DE REUNIÕES com ar condicionado e armários planejados; - SALA DE APOIO/SECRETARIA com ar condicionado, armários planejados, incluindo mesas fixas; - SALA DE APOIO/ASSESSORIA com ar condicionado, armários planejados, incluindo mesas fixas; - BANHEIRO PARA CLIENTES; - BANHEIRO PARA FUNCIONÁRIOS; - RECEPÇÃO; - COPA (com pia e bancada americana em granito); - ESPAÇO PARA ARQUIVOS. CONDOMÍNIO COM; - RECEPÇÃO 24 HORAS; - 5 ELEVADORES; - MONITORAMENTO, VIGILÂNCIA E SEGURANÇA 24 HORAS; - AUDITÓRIO; - SALAS DE REUNIÕES; - SALAS DE APOIO; - BANHEIROS PARA VISITANTES; - CAFETERIA, LANCHONETE E CONVENIÊNCIA; - GARAGEM COBERTA. TRATAR COM: RONEI MARTINELLI (61) 9 Ver dados zap (61) 9 Ver dados e-mail: Ver dados"
1500000.0,173.0,Asa Norte,0,"Prédio Comercial à Venda, Asa Norte, Brasília - Lo0087. Prédio Comercial à Venda, Asa Norte, Brasília - Lo0087.","Quadra SCLRN 705 15, Asa Norte, Brasília Quadra SCLRN 705 15, Asa Norte, Brasília","SCLRN 705Prédio comercial com subsolo, térreo e 1 pavimento superior, sendo o subsolo e o térreo padrão loja e vão livre com 1 banheiro, e o andar superior com divisórias transformando o ambiente em (02) salas, (01) quarto ou escritório, (01) banheiro e (01) copa.O prédio fica próximo a comércio variado, incluindo supermercado, bancos e universidades.**ATENÇÃO**Informamos que a Thaís Imobiliária não recebe ou autoriza que qualquer corretor parceiro receba sinal ou pagamentos de compra de imóveis. Os devidos pagamentos deverão ser efetuados nas contas e nos termos estabelecidos no instrumento de compra e venda assinado e reconhecido em cartório. *A área do imóvel anunciado é uma estimativa e deverá ser confirmada junto à certidão de ônus do imóvel ou cessão de direitos, se não se tratar de bem a ser vendido como coisa certa e discriminada. Plantão de atendimentoLigue agora e agende sua visita! - 12/02/2019"
540000.0,54.0,Asa Norte,0,Comercial - Asa Norte Comercial - Asa Norte,"QUADRA SHN QUADRA 1- LE QUARTIER BUREAU, Asa Norte, Brasília QUADRA SHN QUADRA 1- LE QUARTIER BUREAU, Asa Norte, Brasília","DALL´OCA IMÓVEIS VENDE:Sala com 55m² de área privativa, banheiro social, de canto e em andar alto! 01 vaga de garagem.Localizado no LE QUARTIER & BUREAU, O primeiro hotel & bureau da capital, um conceito inovador. Sala comercial com serviços de hotel e unidades hoteleiras para quem quer fazer bons negócios. Localização privilegiada próxima ao poder, no setor mais valorizado de Brasília!!!Maiores informações: Ver dadosWhatsApp: Ver dados - 20/09/2018"
165000.0,31.0,Guará,0,"Quadra 4 - C, Sala Comercial, Sia, Sa0211 Quadra 4 - C, Sala Comercial, Sia, Sa0211","Quadra SIA Quadra 4-C 0, Zona Industrial, Guará Quadra SIA Quadra 4-C 0, Zona Industrial, Guará","Quadra 4-C, SIASala comercial com banheiro social e depósito.Área privativa de 30,93m².**ATENÇÃO**Informamos que a Thaís Imobiliária não recebe ou autoriza que qualquer corretor parceiro receba sinal ou pagamentos de compra de imóveis. Os devidos pagamentos deverão ser efetuados nas contas e nos termos estabelecidos no instrumento de compra e venda assinado e reconhecido em cartório. *A área do imóvel anunciado é uma estimativa e deverá ser confirmada junto à certidão de ônus do imóvel ou cessão de direitos, se não se tratar de bem a ser vendido como coisa certa e discriminada. Plantão de atendimentoLigue agora e agende sua visita! - 12/02/2019"
340000.0,38.0,Setor De Industrias,0,Sig Quadra 4 Sig Quadra 4,"SIG Quadra 4, Setor De Industrias, Brasília SIG Quadra 4, Setor De Industrias, Brasília","EXCELENTE SALA PARA VENDA NO BARãO DE MAUá, LOCALIZADO NO SIG! A sala é mobiliada, possui 01 banheiro, 01 vaga de garagem e piso em porcelanato. Além de ser ampla e nascente, o imóvel possui uma ótima localização - Próximo ao Correio Braziliense, Palácio da Justiça, comércio local, restaurante no próprio prédio e muito mais. Visite hoje mesmo!Codigo anúncio: SANVer dados - Ver dados"
950000.0,172.0,Asa Norte,0,"Sclrn 711 - Prédio Inteiro, Pequeno na W3 Norte, Com Renda. Sclrn 711 - Prédio Inteiro, Pequeno na W3 Norte, Com Renda.","Quadra SCLRN 711 Bloco A, Asa Norte, Brasília Quadra SCLRN 711 Bloco A, Asa Norte, Brasília","SCLRN 711 EC2 Bl A Lj 20 - W 3 Norte - Brasília - DFÁREA TERRENO 48,00m² - ÁREA CONSTRUÍDA 172,50m²LOJA TÉRREA ALUGADO PARA ANDRE - LANCHONETE2 KITINETES ALUGADAS E UMA DESOCUPADAPREÇO DO PRÉDIO - FRENTE PARA A W 3 - R$ 950.000,00Valor m² = R$ 5.507,24Lojas e Kits locadas por:Lj 20 + kit 101 Área útil/total 40,89 m²/ 45,89 m²- R$ 3.600,00Kit 101- área útil/total 41,91 m²/ 46,94 m² Kit 201- área útil/total 38,80 m²/ 43,80 m² R$ 760,00Kit 202 - área útil/total 30,87 m²/ 35,87 m²- R$ 700,00Renda : R$ 5.060,00LIGUE: GETULIO ROMÃO CAMPOS – CRECI 109Corretor desde 1969 – ( 61) Ver dadosVer dados ( WhatsApp ) Atendo até 23 horas. 7 dias por semanaCodigo anúncio: Ver dados - Ver dados"
